48,Silla5 ,S/M,S/N,Regular,27,1,S/N,13,NULL,NULL
49,Anaquel ,S/M,S/N,Regular,27,1,16055101SNSM0012,13,NULL,NULL
50,Anaquel ,S/M,S/N,Regular,27,1,16055101SNSM0013,13,NULL,NULL
51,Banco De Madera,S/M,S/N,Bueno,27,1,16055101SNSM0003,13,NULL,NULL
52,Escritorio Secretarial 3 Cajones Camel/Ng.Aglom,S/M,S/S,Bueno,27,1,S/N,6,NULL,NULL
53,Silla Giratoria Secretarial Pliana Negro /Sin Coderas,S/M,S/S,Regular,27,1,S/N,6,NULL,NULL
54,Banco,S/M,S/N,Regular,27,1,S/N,15,NULL,NULL
55,Silla,S/M,S/N,Regular,27,1,S/N,15,NULL,NULL
56,Tripie,S/M,S/N,Regular,27,1,S/N,15,NULL,NULL
57,Módulo De Computo 2 Cajones Negro/Caoba Aglomerado,S/M,S/S,Bueno,27,1,S/N,5,NULL,NULL
58,Silla Giratoria Secretarial Pliana Negro /Sin Coderas,S/M,S/S,Regular,27,1,1607000010114500000,5,NULL,NULL
59,Módulo De Computo 3 Cajones Negro/Caoba Aglomerado,S/M,S/S,Regular,27,1,160700001010500000,5,NULL,NULL
60,Silla Giratoria Secretarial Pliana Negro /Coderas,S/M,S/S,Regular,27,1,S/N,5,NULL,NULL
61,Módulo De Computo 3 Cajones Negro/Caoba Aglomerado/ Esquinero 2 Piezas,S/M,S/S,Regular,27,1,160700001010050000,3,NULL,NULL
62,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,3,NULL,NULL
63,Banco De Madera,S/M,S/N,REGULAR,27,1,160500031010150000,16,NULL,NULL
64,Mesa De Trabajo ,S/M,S/N,Regular,27,1,16055101SNSM0001,16,NULL,NULL
65,Mesa De Trabajo ,S/M,S/N,Regular,27,1,16055101SNSM0002,16,NULL,NULL
66,Modulo ,S/M,S/N,Bueno,27,1,16055101SNSM0024,14,NULL,NULL
67,Silla ,S/M,S/N,Regular,27,1,16055101SNSM0027,14,NULL,NULL
68,Mesa De Trabajo ,S/M,S/N,Bueno,27,1,16055101SNSM0021,14,NULL,NULL
69,Silla ,S/M,S/N,Regular,27,1,16055101SNSM0026,14,NULL,NULL
70,Banco De Madera,S/M,S/N,Bueno,27,1,16055101SNSM0096,14,NULL,NULL
71,Mesa De Trabajo ,S/M,S/N,Bueno,27,1,16055101SNSM0022,14,NULL,NULL
72,Modulo ,S/M,S/N,Regular,27,1,S/N,14,NULL,NULL
73,Silla ,S/M,S/N,Bueno,27,1,16055101SNSM0028,14,NULL,NULL
74,Silla ,S/M,S/N,Bueno,27,1,S/N,14,NULL,NULL
75,Modulo ,S/M,S/N,Bueno,27,1,16055101SNSM0023,14,NULL,NULL
76,Silla ,S/M,S/N,Regular,27,1,16055101SNSM0025,14,NULL,NULL
77,Módulo De Computo 3 Cajones Negro/Caoba Aglomerado,S/M,S/S,Bueno,27,1,S/N,2,NULL,NULL
78,Silla Giratoria Secretarial Pliana Negro /Coderas,S/M,S/S,Bueno,27,1,S/N,2,NULL,NULL
79,Módulo De Computo 3 Cajones Negro/Caoba Aglomerado,S/M,S/S,Bueno,27,1,S/N,5,NULL,NULL
80,Silla Giratoria Secretarial Pliana Negro /Con Coderas,S/M,S/S,Regular,27,1,S/N,5,NULL,NULL
81,Escritorio Modular Ejecutivo Credenza ,S/M,S/S,Bueno,27,1,1607 0000 10105 00001,1,NULL,NULL
82,"Archivero Madera 4 Cajones, Aglomerado Negro/Caoba",S/M,S/S,Bueno,27,1,S/N,1,NULL,NULL
83,Mesa Redonda Para Reuniones Aglomerado Negro/Caoba,S/M,S/S,Bueno,27,1,S/N,1,NULL,NULL
84,Librero Café Claro C/ Entrepaño De Cristal,S/M,S/S,Bueno,27,1,1607 0000 10108 0001,1,NULL,NULL
85,Silla Tubular Negra Con Coderas Tapizado En Pliana,S/M,S/S,Bueno,27,1,1607 0000 10114 50001,1,NULL,NULL
86,Silla Tubular Negra Con Coderas Tapizado En Pliana,S/M,S/S,Bueno,27,1,1607 0000 10114 50002,1,NULL,NULL
87,Silla Tubular Negra Con Coderas Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,1,NULL,NULL
88,Silla Tubular Negra Con Coderas Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,1,NULL,NULL
89,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,1,NULL,NULL
90,Sillón Giratorio Ejecutivo C/Antebrazos Tapizado En Pliana Negro,S/M,S/S,Malo,27,1,1607 0000 10115 50001,1,NULL,NULL
91,Mesa Metálica Formaica Café,S/M,S/S,Regular,27,1,S/N,1,NULL,NULL
92,Sillón Giratorio Ejecutivo C/Antebrazos Tapizado En Vinil Negro,S/M,S/S,Malo,27,1,S/N,1,NULL,NULL
93,Silla Tubular Naranja Tapizado En Pliana,S/M,S/S,Malo,27,1,S/N,1,NULL,NULL
94,Silla Tubular Negro Tapizado En Pliana,S/M,S/S,Malo,27,1,S/N,1,NULL,NULL
95,Escritorio Triplay Café,S/M,S/S,Malo,27,1,S/N,1,NULL,NULL
96,Mesa Plástico Blanca Redonda,S/M,S/S,Malo,27,1,S/N,1,NULL,NULL
97,Escritorio Ejecutivo 3 Cajones Negro Metálico Formaica Gris ,S/M,S/S,Regular,27,1,160700001010500000,5,NULL,NULL
98,Silla Giratoria Secretarial Pliana Negro/Coderas,S/M,S/S,Regular,27,1,S/N,5,NULL,NULL
99,"Escritorio Metálico Color Gris, Formaica Café",S/M,S/S,Regular,27,1,S/N,5,NULL,NULL
100,Módulo De Computo 3 Cajones Negro/Caoba Aglomerado,S/M,S/S,Bueno,27,1,160700001010500000,5,NULL,NULL
101,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Regular,27,1,160700001011450000,5,NULL,NULL
102,"Escritorio Metálico Color Gris, Formaica Café",S/M,S/S,Regular,27,1,S/N,5,NULL,NULL
103,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Malo,27,1,S/N,5,NULL,NULL
104,Escritorio  Metálico Tres Cajones Color Negro/Gris/ Formaica Café,S/M,S/S,Bueno,27,1,S/N,5,NULL,NULL
105,"Sillón Ejecutivo Color Negro, Giratorio Con Ruedas Tapizado En Piel",S/M,S/S,Regular,27,1,S/N,5,NULL,NULL
106,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,4,NULL,NULL
107,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,4,NULL,NULL
108,Silla Giratoria Secretarial Pliana Negro /Sin Coderas,S/M,S/S,Bueno,27,1,S/N,2,NULL,NULL
109,Módulo De Computo 3 Cajones Negro/Caoba Aglomerado,S/M,S/S,Bueno,27,1,S/N,2,NULL,NULL
110,Archivero 3 Cajones Negro/Caoba,S/M,S/S,Bueno,27,1,S/N,2,NULL,NULL
111,Pintarron Blanco,S/M,S/S,Bueno,27,1,S/N,2,NULL,NULL
112,Escritorio  Metálico Tres Cajones Color Negro/Gris/ Formaica Café,S/M,S/S,Regular,27,1,308006011010500000,2,NULL,NULL
113,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,4,NULL,NULL
114,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,4,NULL,NULL
115,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,1,NULL,NULL
116,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,1,NULL,NULL
117,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,1,NULL,NULL
118,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,1,NULL,NULL
119,Silla Giratoria Secretarial Pliana Negro /Sin Coderas,S/M,S/S,Malo,27,1,S/N,2,NULL,NULL
120,Mesa Rectangular,S/M,S/S,Regular,27,1,1607 0000 10109 50001,2,NULL,NULL
121,Mesa Rectangular,S/M,S/S,Regular,27,1,1607 0000 10109 50002,2,NULL,NULL
122,Mesa Rectangular,S/M,S/S,Regular,27,1,1607 0000 10109 50003,2,NULL,NULL
123,"Escritorio Metálico Negro Con Café, 3 Cajones Con Extensión",S/M,S/S,Bueno,27,1,1607 0000 10105 00007,3,NULL,NULL
124,Archivero 4 Cajones Negro Aglomerado,S/M,S/S,Regular,27,1,1607 0000 10100 50002,2,NULL,NULL
125,Módulo De Computo 3 Cajones Negro/Caoba Aglomerado,S/M,S/S,Bueno,27,1,S/N,4,NULL,NULL
126,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,3,NULL,NULL
127,Sillón Giratorio Ejecutivo C/Antebrazos Tapizado En Vinil Negro,S/M,S/S,Bueno,27,1,S/N,2,NULL,NULL
128,Pintarron Blanco,S/M,S/S,Bueno,27,1,S/N,2,NULL,NULL
129,Módulo De Computo 3 Cajones Negro/Caoba Aglomerado,S/M,S/S,Bueno,27,1,160700001010500000,5,NULL,NULL
130,Silla Giratoria Secretarial Pliana Negro /Sin Coderas,S/M,S/S,Regular,27,1,1607000010114500000,5,NULL,NULL
131,Escritorio Secretarial 3 Cajones Camel/Ng.Aglom,S/M,S/S,Bueno,27,1,160700001010500000,4,NULL,NULL
132,Silla Tubular Fija Color Camel,S/M,S/S,Bueno,27,1,160700001011450000,3,NULL,NULL
133,Silla Giratoria Secretarial Pliana Negro /Sin Coderas,S/M,S/S,Regular,27,1,160700001011450000,6,NULL,NULL
134,Módulo De Computo 3 Cajones Negro/Caoba Aglomerado,S/M,S/S,Bueno,27,1,S/N,5,NULL,NULL
135,Silla Giratoria Secretarial Pliana Negro /Sin Coderas,S/M,S/S,Regular,27,1,160700001011450000,5,NULL,NULL
136,"Archivero Madera 4 Cajones, Café",S/M,S/S,Regular,27,1,1607 0000 10100 50003,5,NULL,NULL
137,Silla Giratoria Secretarial Pliana Negro /Coderas,S/M,S/S,Bueno,27,1,S/N,6,NULL,NULL
138,Módulo De Computo 3 Cajones Negro/Caoba Aglomerado,S/M,S/S,Bueno,27,1,160700001010500000,6,NULL,NULL
139,Escritorio Ejecutivo 3 Cajones Negro Metálico Formaica Claro,S/M,S/S,Bueno,27,1,160700001010500000,3,NULL,NULL
140,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,3,NULL,NULL
141,Silla Tubular Negra  Tapizado En Pliana,S/M,S/S,Bueno,27,1,S/N,3,NULL,NULL
142,Archivero 4 Cajones Negro Aglomerado,S/M,S/S,Regular,27,1,160700001010050000,4,NULL,NULL
143,Módulo De Computo 3 Cajones Negro/Caoba Aglomerado,S/M,S/S,Bueno,27,1,S/N,2,NULL,NULL
144,Silla Giratoria Secretarial Pliana Negro /Con Coderas,S/M,S/S,Bueno,27,1,S/N,2,NULL,NULL
145,Silla Giratoria Secretarial Pliana Negro /Coderas,S/M,S/S,Regular,27,1,S/N,7,NULL,NULL
146,Escritorio Secretarial 3 Cajones Camel/Ng.Aglom,S/M,S/S,Regular,27,1,16070000101050001C,7,NULL,NULL
147,Módulo De Computo 3 Cajones Negro/Caoba Aglomerado,S/M,S/S,Bueno,27,1,S/N,5,NULL,NULL
148,Archivero 2,S/M,S/N,BUENO,27,1,6007001011010850000,8,NULL,NULL
149,Archivero 4,S/M,S/N,BUENO,27,1,6007001011010850000,8,NULL,NULL
150,Mesa 5,S/M,S/N,Bueno,27,1,16055101SNSU0011,8,NULL,NULL
151,Silla 2,S/M,S/N,Malo,27,1,6007001011010850000,8,NULL,NULL
152,Silla 10,S/M,S/N,Malo,27,1,16055101SNSU0027,8,NULL,NULL
153,Silla 7,S/M,S/N,Regular,27,1,16055101SNSU0024,8,NULL,NULL
154,Conjunto Peninsular L 2,S/M,S/N,BUENO,27,1,6007001011010850000,8,NULL,NULL
155,Conjunto Peninsular L 3,S/M,S/N,BUENO,27,1,6007001011010850000,8,NULL,NULL
156,Archivero 1,S/M,S/N,BUENO,27,1,6007001011010850000,8,NULL,NULL
157,Archivero 3,S/M,S/N,BUENO,27,1,6007001011010850000,8,NULL,NULL
158,Conjunto Peninsular L 4,S/M,S/N,BUENO,27,1,6007001011010850000,8,NULL,NULL
159,Mesa 2,S/M,S/N,Bueno,27,1,16055101SNSU0005,8,NULL,NULL
160,Mesa 3,S/M,S/N,BUENO,27,1,6007001011010850000,8,NULL,NULL
161,Conjunto Peninsular L 1,S/M,S/N,BUENO,27,1,6007001011010850000,8,NULL,NULL
162,Conjunto Peninsular L 5,S/M,S/N,BUENO,27,1,6007001011010850000,8,NULL,NULL
163,Silla 5,S/M,S/N,REGULAR,27,1,6007001011010850000,8,NULL,NULL
164,Silla 6,S/M,S/N,Malo,27,1,16055101SNSU0020,8,NULL,NULL
165,Silla 3,S/M,S/N,Regular,27,1,16055101SNSU0017,8,NULL,NULL
166,Banca,S/M,S/N,Bueno,27,1,16055101SNSU0012,8,NULL,NULL
167,Banco,S/M,S/N,Bueno,27,1,16055101SNSU0014,8,NULL,NULL
168,Banco ,S/M,S/N,Bueno,27,1,16055101SNSU0013,8,NULL,NULL
169,Conjunto Ejecutivo,S/M,S/N,BUENO,27,1,6007001011010850000,8,NULL,NULL
170,Mesa 7,S/M,S/N,REGULAR,27,1,6007001011010850000,8,NULL,NULL
171,Mesa 1,S/M,S/N,Bueno,27,1,16055101SNSU0004,8,NULL,NULL
172,Mesa 4,S/M,S/N,Bueno,27,1,16055101SNSU0008,8,NULL,NULL
173,Mesa 6,S/M,S/N,Bueno,27,1,16055101SNSU0011,8,NULL,NULL
174,Silla 14,S/M,S/N,Regular,27,1,S/N,8,NULL,NULL
175,Silla 13,S/M,S/N,Regular,27,1,16055101SNSM0048,8,NULL,NULL
176,Silla 1,S/M,S/N,Regular,27,1,16055101SNSU0015,8,NULL,NULL
177,Silla 11,S/M,S/N,Malo,27,1,16055101SNSU0026,8,NULL,NULL
178,Silla 12,S/M,S/N,Malo,27,1,16055101SNSU0026,8,NULL,NULL
179,Silla 4,S/M,S/N,Regular,27,1,16055101SNSU0018,8,NULL,NULL
180,Silla 8,S/M,S/N,Malo,27,1,16055101SNSU0025,8,NULL,NULL
181,Silla 9,S/M,S/N,Malo,27,1,16055101SNSU0026,8,NULL,NULL
182,Sillón 1,S/M,S/N,Bueno,27,1,16055101SNSU0021,8,NULL,NULL
183,Sillón 2,S/M,S/N,Bueno,27,1,16055101SNSU0022,8,NULL,NULL
184,Sillón 3,S/M,S/N,Bueno,27,1,16055101SNSU0023,8,NULL,NULL
185,Escritorio Semi-Ejecutivo 3 Cajones Negro Caoba Aglomerado,S/M,S/S,Regular,27,1,S/N,7,NULL,NULL
186,Silla Giratoria Secretarial Pliana Negro/Coderas,S/M,S/S,Regular,27,1,S/N,7,NULL,NULL
187,Escritorio Secretarial 3 Cajones Camel/Ng.Aglom,S/M,S/S,Bueno,27,1,S/N,2,NULL,NULL
188,Silla Giratoria Secretarial Pliana Negro /Coderas,S/M,S/S,Regular,27,1,S/N,2,NULL,NULL
189,Mesa De Trabajo ,S/M,S/N,Bueno,27,1,16055101SNSM0006,9,NULL,NULL
190,Mesa De Trabajo ,S/M,S/N,Bueno,27,1,16055101SNSM0007,9,NULL,NULL
191,Silla Tubular ,S/M,S/N,Malo,27,1,16055101SNSM0008,9,NULL,NULL
192,Silla Tubular ,S/M,S/N,Malo,27,1,16055101SNSM0009,9,NULL,NULL
193,Silla Tubular ,S/M,S/N,Malo,27,1,16055101SNSM0010,9,NULL,NULL
194,Archivero,S/M,S/N,Malo,27,1,16055101SNSM0014,10,NULL,NULL
195,Banco De Madera,S/M,S/N,Regular,27,1,16055105SNSM0005,10,NULL,NULL
196,Escritorio Con 3 Cajones,S/M,S/N,Regular,27,1,S/N,10,NULL,NULL
197,Silla ,S/M,S/N,Regular,27,1,16055101SNSM0056,10,NULL,NULL
198,Silla ,S/M,S/N,Regular,27,1,16055101SNSM0051,10,NULL,NULL
199,Silla ,S/M,S/N,Malo,27,1,S/N,10,NULL,NULL
200,Mesa,S/M,S/N,Bueno,27,1,16055101SNSM0016,11,NULL,NULL
201,Silla ,S/M,S/N,Regular,27,1,16055101SNSM0017,11,NULL,NULL
202,Silla ,S/M,S/N,Regular,27,1,16055101SNSM0018,11,NULL,NULL
203,Silla ,S/M,S/N,Regular,27,1,16055101SNSM0019,11,NULL,NULL
204,Silla ,S/M,S/N,Regular,27,1,16055101SNSM0020,11,NULL,NULL
205,Silla ,S/M,S/N,Regular,27,1,16055101SNSM0065,11,NULL,NULL
206,Archivero,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
207,Archivero2,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
208,Anaquel De Fierro,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
209,Anaquel De Fierro2,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
210,Anaquel De Fierro3,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
211,Anaquel De Fierro4,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
212,Anaquel De Fierro5,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
213,Mesa,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
214,Mesa2,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
215,Mesa3,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
216,Mesa4,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
217,Mesa5,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
218,Mesa6,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
219,Mesa7,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
220,Banca 2 Plazas De Polipropileno,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
221,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
222,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado2,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
223,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado3,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
224,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado4,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
225,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado5,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
226,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado6,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
227,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado7,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
228,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado8,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
229,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado9,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
230,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado10,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
231,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado11,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
232,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado12,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
233,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado13,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
234,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado14,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
235,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado15,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
236,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado16,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
237,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado17,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
238,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado18,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
239,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado19,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
240,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado20,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
241,Mesa De Trabajo De 1.20x.60x.75 Con Faldon C/Porta teclado21,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
242,Mesa De Trabajo 1.00x44x75 Color Caoba,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
243,Mesa De Trabajo De 180x80x75 Color Caoba,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
244,Sillón En Piel/Vinil,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
245,Sillón En Piel/Vinil2,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
246,Sillón En Pliana C/Descansabrazos,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
247,"Conjunto Ejecutivo Tipo Gota, Con Mesa Frontal  1.80x80x75 Y Lateral 1.20x60x75 C/Porta teclado,  ",S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
248,"Credenza 1.80x45x75,",S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
249,Librero Y Archivero 3 Cajones,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
250,Extinguidor Bióxido De Carbono De 2 Kg.,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
251,Extinguidor Bióxido De Carbono De 2 Kg. 2,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
252,Extinguidor Bióxido De Carbono De 2 Kg.3,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
253,Extinguidor Bióxido De Carbono De 2 Kg. 4,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
254,Extinguidor Bióxido De Carbono De 2 Kg. 5,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
255,Silla Giratoria,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
256,Silla Giratoria 2,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
257,Silla Giratoria 3,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
258,Silla Giratoria 4,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
259,Silla Giratoria 5,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
260,Silla Giratoria 6,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
261,Silla Giratoria 7,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
262,Silla Giratoria 8,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
263,Silla Giratoria 9,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
264,Silla Giratoria10,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
265,Silla Giratoria11,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
266,Silla Giratoria12,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
267,Silla Giratoria13,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
268,Silla Giratoria14,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
269,Silla Giratoria15,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
